Fecha,Hidráulica,Eólica,Solar fotovoltaica,Solar térmica,Hidroeólica,Otras renovables,Residuos renovables,Generación renovable,Turbinación bombeo,Nuclear,Ciclo combinado,Carbón,Motores diésel,Turbina de gas,Turbina de vapor,Fuel + Gas,Cogeneración,Residuos no renovables,Generación no renovable,Consumos en bombeo,Importación Francia,Importación Portugal,Importación Marruecos,Importación Andorra,Exportación Francia,Exportación Portugal,Exportación Marruecos,Exportación Andorra,Saldo I. internacionales,Demanda
2018-03-21,165.380347,292.30963799999995,29.533459999999998,20.465373,0.106893,8.578123999999999,2.7897220000000003,519.1635570000001,9.318684,145.88030799999999,52.876463,45.335527,7.087934000000001,3.6137759999999997,5.531508,0.0,82.18732399999999,8.170031,360.001555,-10.522985,0.902788,31.608933,0.0002,0.0,-50.995250999999996,-8.130179,-12.359200000000001,-1.4254200000000001,-40.398129,828.2439979999999
2018-03-22,162.40937,219.96419899999998,31.556703000000002,24.090877,0.10968000000000001,8.706525,2.6790255000000003,449.51637949999997,12.395950000000001,145.904696,76.131297,57.297406,7.452414,2.7911149999999996,5.406845000000001,0.0,83.251071,8.2214355,398.8522295,-4.010794,3.0047020000000004,36.387821,0.15630000000000002,0.0,-54.175596,-3.5360050000000003,-7.9536999999999995,-1.4403,-27.556777999999998,816.8010370000001
2018-03-23,158.379427,295.288379,14.902913,3.6904850000000002,0.108491,8.834017,2.7925215,483.9962334999999,10.320579,145.91468700000001,49.028065000000005,52.151799,8.048334,2.156335,6.217846,0.0,83.238393,8.0835715,365.15960950000004,-8.465732,8.821301,42.433220999999996,0.0523,0.0,-60.532652,-7.964600000000001,-7.5643,-1.18496,-25.93969,814.750421
2018-03-24,132.20548300000002,346.34638900000004,21.559009,7.8820879999999995,0.104035,8.102912,2.6794575,518.8793735,6.767148,131.07535000000001,34.731456,38.725825,8.366582000000001,2.1490489999999998,6.3252250000000005,0.0,70.43664,7.281925500000001,305.8592005,-48.251909,11.041044,34.673749,0.0099,0.0,-63.350158,-7.896095999999999,-12.2041,-1.32211,-39.047771,737.4388940000001
2018-03-25,141.033169,191.311444,18.390082999999997,5.021747,0.09609000000000001,8.82376,2.6388409999999998,367.315134,5.9928230000000005,134.26488500000002,46.50439,38.524662,7.0894759999999994,2.073957,5.302233,0.0,72.975104,7.638408999999999,320.365939,-10.134047,7.611985,17.816518,0.7717,0.0,-36.619051,-16.090828,-2.6740999999999997,-1.21355,-30.397326,647.1496999999999
2018-03-26,160.338625,201.40366699999998,28.301111000000002,21.346234,0.108808,8.956800999999999,2.6611095000000002,423.1163555,11.876571,145.86749600000002,58.315279000000004,42.868542999999995,7.5992690000000005,2.482781,6.599552,0.0,81.408586,7.8458735,364.8639505000001,-8.297651,5.977379,32.398154999999996,0.24609999999999999,0.0,-28.021982,-6.079377999999999,-7.5179,-1.14449,-4.142116,775.540539
2018-03-27,161.733953,187.75485999999998,30.032788,26.07055,0.11347499999999999,9.034999,2.8087925,417.54941749999995,7.4992790000000005,145.710288,44.51417,43.114443,7.661252,2.798502,6.8021970000000005,0.0,81.837626,7.8233155,347.76107250000007,-7.673841,23.197844,25.840846000000003,0.0028,0.0,-16.200952,-12.724707,-10.7723,-1.21497,8.128561,765.7652099999999
2018-03-28,152.06355499999998,179.190717,30.230366,26.174568,0.120507,9.235336,2.7630385,399.7780875,13.120156999999999,145.630493,42.195392999999996,38.114794,8.076767,2.791816,7.455088,0.0,82.721804,7.7570635,347.86337549999996,-23.259816999999998,26.146383,28.866787,0.0002,0.0,-10.258847,-13.850688,-14.235700000000001,-1.16045,15.507684999999999,739.889331
2018-03-29,132.651547,205.988371,25.855155,15.8279,0.088291,8.80917,2.7065375,391.9269715,24.428206,145.60631099999998,34.661525000000005,35.270057,7.2331,3.1626149999999997,6.130186,0.0,74.553421,7.1794835,338.2249044999999,-29.507634,0.18942799999999999,24.49975,0.0004,0.0,-33.538213999999996,-19.498354,-13.2723,-1.11584,-42.73513,657.909112
2018-03-30,122.287488,280.802406,22.069637,5.928216,0.091021,7.46067,2.613565,441.25300300000004,8.540385,145.719538,32.777053,28.182223999999998,6.224537000000001,2.291051,5.6106679999999995,0.0,59.726473,5.210693,294.28262200000006,-54.676057,0.0,17.889972,0.0,0.0,-37.107219,-27.083699,-16.2646,-1.2032100000000001,-63.768756,617.090812
2018-03-31,121.450505,257.155399,27.918354,17.462215,0.034934,7.5426899999999995,2.557547,434.121644,14.073885,145.715512,31.189957,29.092973999999998,7.418791000000001,2.39298,6.274526,0.0,58.774103000000004,5.319954,300.25268200000005,-42.220433,2.159904,13.763766,0.0,0.0,-28.160911,-24.408621,-17.5978,-0.90506,-55.148722,637.005171
2018-04-01,121.21022900000001,150.73032199999997,26.798519,14.79027,0.013699,7.419685,2.6154695,323.5781935,18.219943,145.54292800000002,39.254877,29.160584999999998,7.76617,2.286294,6.929207,0.0,64.761023,5.5518785,319.47290549999997,-34.12175,6.7545020000000005,32.593795,0.048600000000000004,0.0,-19.699544999999997,-13.068315,-12.1692,-1.17387,-6.714033000000001,602.215316
2018-04-02,122.10167999999999,216.518427,21.574745,11.816937,0.033874,7.251426,2.652942,381.9500309999999,16.585052,145.225471,38.125443,28.918973,8.179973,3.20805,6.747579,0.0,69.344834,5.717831,322.053206,-36.293417,15.172036,32.563795999999996,0.0,0.0,-13.079436,-19.064334,-18.57,-0.9527,-3.930638,663.7791819999999
2018-04-03,122.653182,277.473934,22.287538,7.457448,0.048362999999999996,7.263188,2.6534145,439.83706750000005,23.305567,144.518796,40.640384,28.888548999999998,8.056447,3.600729,5.87498,0.0,73.795876,5.7619255,334.4432535,-26.924491999999997,7.105832,40.042504,0.0,0.0,-21.569333999999998,-15.618969,-18.1352,-0.8983099999999999,-9.073477,738.282352
2018-04-04,125.719762,298.118138,24.352459,12.148641,0.053011,7.258768,2.5417945,470.1925734999999,13.894624,144.199272,41.233539,37.840978,7.580355,3.9185529999999997,4.866129,0.0,76.867456,5.357679500000001,335.7585855,-35.538236,5.399127,32.020784,0.0,0.0,-26.796516,-15.62881,-13.608,-0.99239,-19.605805,750.8071180000001
2018-04-05,162.105874,135.821649,29.598435000000002,16.81441,0.045031,7.525678,2.7163114999999998,354.62738850000005,24.026298999999998,144.193037,55.065006999999994,43.799926,8.213276,2.6831799999999997,6.092671999999999,0.0,82.140803,6.0907835,372.30498350000005,-6.601389,27.65375,23.006318,0.0,0.0,-3.806381,-13.694996,-15.0194,-0.8563500000000001,17.282940999999997,737.613924
2018-04-06,148.66154,226.993338,21.43271,7.797611,0.025285,7.445031,2.6763385,415.0318535,18.065503,143.967087,42.114232,44.849115,8.214722,3.135967,6.485728,0.0,82.587827,5.8663565,355.28653749999995,-30.448571,25.641626,24.503847,0.0,0.0,-11.185421,-19.688938999999998,-15.6547,-0.81443,2.8019830000000003,742.671803
2018-04-07,154.291909,135.76933300000002,11.214972,1.486484,0.072144,7.9189,2.750125,313.503867,12.807407,143.94597700000003,51.239996,26.936234,7.53981,2.905478,6.2182889999999995,0.0,77.81589100000001,6.2423459999999995,335.651428,-17.736123,48.435918,23.478797999999998,0.0050999999999999995,0.0,-1.131675,-9.624793,-11.0613,-1.10536,48.996688,680.4158600000001
